SOATO	NAME	OBL	RAION	SOVET	TIP	GNI	DATAV	SOATON	DATEL	MAL
7204820071	Малиновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204820076	Николаевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	п.	702	27.09.2002			
7204820081	Новоселки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204820086	Новый Ланьков	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	п.	702	27.09.2002			
7204820091	Октябрино	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204820096	Отверница	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204820106	Рогач	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204820111	Фойна	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204820116	Чигири	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204820121	Ясная Поляна	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Ланьковский	д.	702	27.09.2002			
7204825001	Антонова Буда	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825006	Барсуки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825011	Борок	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825016	Возрождение	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	п.	702	27.09.2002			
7204825021	Гарцев	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825026	Гута	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825031	Зорька	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	п.	702	27.09.2002			
7204825036	Красная Зорька	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	п.	702	27.09.2002			
7204825041	Красная Слобода	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825046	Красное	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825051	Лебедянка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825056	Мезинец	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825061	Основной	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	п.	702	27.09.2002			
7204825066	Прихабы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825071	Рудня	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825076	Светиловичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	аг.	702	27.09.2002			2
7204825081	Снытки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825086	Студенка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	д.	702	27.09.2002			
7204825091	Чирвоны Сад	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Лебедянковский	п.	702	27.09.2002			
7204830006	Бискупка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830011	Большая Мощаница	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	аг.	702	27.09.2002			2
7204830016	Вольница	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830021	Гордово	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830026	Горка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	п.	702	27.09.2002			
7204830031	Дробовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	п.	702	27.09.2002			
7204830036	Заболотье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830041	Клева	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830046	Корытница	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830051	Кулаковка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830056	Лисовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	п.	702	27.09.2002			
7204830061	Малая Мощаница	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830064	Мельник	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	25.06.2010			
7204830066	Михасевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830069	Неропля	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	п.	702	25.06.2010			
7204830071	Ослевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830081	Пороховка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830086	Рудня	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830091	Секерка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830096	Селянская Клевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830101	Старая Клевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830106	Староселье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	27.09.2002			
7204830109	Советская	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Мощаницкий	д.	702	25.06.2010			
7204835006	Бахани	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835011	Гута	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	п.	702	27.09.2002			
7204835016	Дуброво	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	п.	702	27.09.2002			
7204835021	Дутьки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	п.	702	27.09.2002			
7204835026	Жорновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	п.	702	27.09.2002			
7204835031	Забавы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835036	Калиновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835041	Красный Бор	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835046	Курганье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	п.	702	27.09.2002			
7204835051	Ленинский	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	п.	702	27.09.2002			
7204835056	Мазки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835061	Малиновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835066	Мистровка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835071	Молотовки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835076	Моневка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	п.	702	27.09.2002			
7204835081	Осман-Касаево	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835086	Осмоловка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835091	Осовец	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835096	Пильшичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835101	Поливники	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835106	Прибор	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835111	Станция Друть	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204835116	Техтин	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	аг.	702	27.09.2002			2
7204835121	Угольщина	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Техтинский	д.	702	27.09.2002			
7204840006	Белинка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840011	Будники	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840016	Будницкий	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	п.	702	27.09.2002			
7204840026	Девошичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840031	Заозерье	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840036	Калиновка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840041	Кармановка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840046	Кунцы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840051	Купленка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	п.	702	27.09.2002			
7204840056	Майск	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840061	Мокровичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840066	Олешковичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840071	Олешковичи 2	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840081	Рижков	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840086	Смогиловка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840091	Стехово	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840096	Ушлово	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840101	Хватовка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7204840106	Эсьмоны	МОГИЛЕВСКАЯ ОБЛАСТЬ	Белыничский	Эсьмонский	д.	702	27.09.2002			
7208557000	Глуша	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский		гп	703	27.09.2002			1
7208757021	Дачное	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Глушанский поселковый Совет	п.	703	27.09.2002			
7208757026	Коробовщина	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Глушанский поселковый Совет	д.	703	27.09.2002			
7208804006	Барак	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	п.	703	27.09.2002			
7208804016	Бирча	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	д.	703	27.09.2002			
7208804021	Бирча 1	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	п.	703	27.09.2002			
7208804026	Бирча 2	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	п.	703	27.09.2002			
7208804031	Большие Бортники	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	аг.	703	27.09.2002			2
7208804036	Волчья Гора	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	д.	703	27.09.2002			
7208804046	Жаворонки	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	п.	703	27.09.2002			
7208804051	Ивановка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	аг.	703	27.09.2002			2
7208804056	Коймино	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	д.	703	27.09.2002			
7208804066	Красная Дуброва	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	д.	703	27.09.2002			
7208804071	Крупичи	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	д.	703	27.09.2002			
7208804076	Лебедевка	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	д.	703	27.09.2002			
7208804081	Лейчицы	МОГИЛЕВСКАЯ ОБЛАСТЬ	Бобруйский	Бортниковский	д.	703	27.09.2002			
